PC1,PC2,PC3
-0.07085116406681896,-0.0860402888349531,-0.08456936017436534
-0.059981754953055515,0.30115906066123793,0.06776844281039678
-0.07028753057171126,-0.013083672097525251,-0.059612777746019106
-0.07668227729858929,-0.12011109642955439,-0.2994901590521845
-0.05368855398995036,-0.006582999464519045,0.006822366468438089
-0.08208132438556844,0.17049681838006284,0.06230075560386778
-0.12059131806729109,0.2949251285419176,0.04460308983944924
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
-0.016194418814389322,-0.0829272041072389,-0.07588813176474875
0.8918575563807906,0.12052443786311957,-0.08481401314561646
-0.017068251565162364,-0.09741842166671506,-0.0013445578892292672
-0.09360316928611694,0.08854363757883774,0.012529362893460355
-0.0680293846558235,-0.1197536231891072,-0.3548165110770068
-0.015782658014479815,-0.15820153087132832,0.2608071079410656
-0.0674834990513892,-0.04916457914953704,-0.06858864455498734
-0.030542922380951056,-0.06323313875634912,-0.07164532650562723
0.05840630021487544,-0.0009483717985985141,-0.03848605933871782
-0.056105534481817,-0.006497776314192396,-0.06404649508551377
0.9142895001851056,0.10044543923274443,-0.02458500187257925
-0.03147678553784398,-0.07262599502409622,-0.23088677219633663
-0.04618476902771855,-0.09409223108170323,-0.012153865457730905
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.11923515998940983,0.523425305410306,0.1554099323745367
